sid	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg	FA-DOMID	FA-PDBID	FA-PDBREG	FA-UNIID	FA-UNIREG	SF-DOMID	SF-PDBID	SF-PDBREG	SF-UNIID	SF-UNIREG	SCOPCLA	TP	CL	CF	SF	FA
8017835	0.4281508336930715	0.01232741068961588	0	1	328	22600	8017835	3FKQ	A:1-116	D0VX10	1-116	8017836	3FKQ	A:1-116	D0VX10	1-116	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003986	1	1000002	2000016	3001156	4003986
8021315	0.6874220267645155	0.026740153054146884	0	0	328	22600	8021315	1XHF	A:2-122	P0A9Q1	2-122	8033695	1XHF	A:2-122	P0A9Q1	2-122	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8021787	0.6759144317936543	0.02510821270222561	0	0	328	22600	8021787	1Y7P	B:79-215	O28869	79-215	8034167	1Y7P	B:79-215	O28869	79-215	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4002481	1	1000002	2000016	3001156	4002481
8022184	0.6360495359378373	0.02213952008630411	0	0	328	22600	8022184	1YIO	A:3-130	O30989	3-130	8034564	1YIO	A:3-130	O30989	3-130	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8022194	0.5871471643643427	0.01962475353391394	0	0	328	22600	8022194	1P2F	A:3-120	Q9WXY0	3-120	8034574	1P2F	A:3-120	Q9WXY0	3-120	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8022532	0.6617513625080941	0.02363877898961555	0	0	328	22600	8022532	1YS6	B:7-127	P9WGM1	7-127	8034912	1YS6	B:7-127	P9WGM1	7-127	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8023273	0.6848896503345565	0.02548710632910689	0	0	328	22600	8023273	1ZGZ	A:2-121	P38684	2-121	8035653	1ZGZ	A:2-121	P38684	2-121	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8023280	0.6596419031944745	0.02437737169569868	0	0	328	22600	8023280	1ZH2	A:2-120	P21866	2-120	8035660	1ZH2	A:2-120	P21866	2-120	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8023314	0.669400968594863	0.024136430733219975	0	0	328	22600	8023314	1ZES	A:3-123	P0AFJ5	3-123	8035694	1ZES	A:3-123	P0AFJ5	3-123	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8023408	0.6968786423483704	0.02798618669966109	0	0	328	22600	8023408	2PL1	A:1-119	P23836	1-119	8035788	2PL1	A:1-119	P23836	1-119	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8023805	0.6057887707748759	0.019736153902749704	0	1	328	22600	8023805	1K66	A:2-149	Q8RTM8	2-149	8036185	1K66	A:2-149	Q8RTM8	2-149	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8024166	0.6401429958989856	0.023535549958952268	0	0	328	22600	8024166	2R25	B:1087-1214	P39928	1087-1214	8036545	2R25	B:1087-1214	P39928	1087-1214	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8024696	0.5993097075329161	0.01943055156406676	0	0	328	22600	8024696	1NY5	A:1-137	O67198	1-137	8037075	1NY5	A:1-137	O67198	1-137	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8025118	0.6589176829268293	0.024797250979806618	0	1	328	22600	8025118	2AYX	A:817-949	P0DMC5	817-949	8037497	2AYX	A:817-949	P0DMC5	817-949	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8025122	0.3564880342110943	0.01080488410755771	0	1	328	22600	8025122	2AYX	A:700-816	P0DMC5	700-816	8037501	2AYX	A:700-816	P0DMC5	700-816	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4002478	1	1000002	2000016	3001156	4002478
8025234	0.43731504964385925	0.01229133358741821	0	0	328	22600	8025234	2B4A	A:2-119	Q9K8I2	2-119	8037613	2B4A	A:2-119	Q9K8I2	2-119	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8025680	0.7295078782646234	0.03278648730475516	0	0	328	22600	8025680	1P6Q	A:1-129	Q52884	1-129	8038059	1P6Q	A:1-129	Q52884	1-129	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8025734	0.64508296460177	0.022891486690355928	0	0	328	22600	8025734	1PEY	A:3-121	P06628	3-121	8038113	1PEY	A:3-121	P06628	3-121	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8025851	0.6652741878912153	0.02400424879562744	0	0	328	22600	8025851	1KGS	A:2-123	Q9WYN0	2-123	8038230	1KGS	A:2-123	Q9WYN0	2-123	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8026410	0.35318010738182604	0.01006051674912993	0	0	328	22600	8026410	1R8J	A:2-135	Q79PF6	2-135	8038789	1R8J	A:2-135	Q79PF6	2-135	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4002938	1	1000002	2000016	3001156	4002938
8026920	0.6591601014461472	0.02388314413823093	0	0	328	22600	8026920	1S8N	A:11-200	P9WGM3	11-200	8039299	1S8N	A:11-200	P9WGM3	11-200	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8027136	0.6333611455860134	0.019939720409868057	0	0	328	22600	8027136	1I3C	A:6-147	Q55169	6-147	8039515	1I3C	A:6-147	Q55169	6-147	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8028257	0.6855205860133822	0.029018093598976027	0	1	328	22600	8028257	1U0S	Y:2-119	Q56312	2-119	8040636	1U0S	Y:2-119	Q56312	2-119	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8030843	0.6671222749838118	0.02494777159093407	0	0	328	22600	8030843	1W25	A:2-140	B8GZM2	2-140	8043222	1W25	A:2-140	B8GZM2	2-140	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8030845	0.6616212497301964	0.022368467295637098	0	0	328	22600	8030845	1W25	A:141-293	B8GZM2	141-293	8043224	1W25	A:141-293	B8GZM2	141-293	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8030924	0.6570702703431901	0.023788472971501315	0	0	328	22600	8030924	1M5T	A:2-124	Q9A5I4	7-129	8043303	1M5T	A:2-124	Q9A5I4	7-129	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8031442	0.6789351527088279	0.02675296393157453	0	1	328	22600	8031442	1MVO	A:1-121	P13792	1-121	8043820	1MVO	A:1-121	P13792	1-121	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8031657	0.6946110106842218	0.027468222029943784	0	0	328	22600	8031657	1A04	A:5-142	P0AF28	5-142	8044035	1A04	A:5-142	P0AF28	5-142	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8031661	0.6818221859486293	0.025910976223752935	0	0	328	22600	8031661	1QKK	A:5-144	P13632	5-144	8044039	1QKK	A:5-144	P13632	5-144	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8031663	0.7005484432333262	0.027668579331689556	0	0	328	22600	8031663	1DBW	A:1-123	P10958	1-123	8044041	1DBW	A:1-123	P10958	1-123	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8031664	0.6817390189941723	0.028110722993292942	1	1	328	22600	8031664	1DZ3	A:2-124	P52934	2-124	8044042	1DZ3	A:2-124	P52934	2-124	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8031670	0.6701467731491475	0.025590563320179737	0	0	328	22600	8031670	1A2O	A:1-140	P04042	1-140	8044048	1A2O	A:1-140	P04042	1-140	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8031671	0.4593565859054608	0.013244181399790875	0	0	328	22600	8031671	1DCF	A:1-134	P49333	603-736	8044049	1DCF	A:1-134	P49333	603-736	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8031672	0.5203564779840276	0.014700529950485779	0	0	328	22600	8031672	1QO0	D:2-190	P10932	2-190	8044050	1QO0	D:2-190	P10932	2-190	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003653	1	1000002	2000016	3001156	4003653
8031727	0.3964871573494496	0.010679442704193378	0	0	328	22600	8031727	1C4K	A:1-107	P43099	2-108	8044105	1C4K	A:1-107	P43099	2-108	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003685	1	1000002	2000016	3001156	4003685
8017851	0.7005419679473344	0.027258772852116225	0	0	328	22600	8017851	3T6K	A:2-123	A9WCL5	2-123	8057732	3T6K	A:2-123	A9WCL5	2-123	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8017853	0.5897039580185625	0.017129591603980972	0	0	328	22600	8017853	4DAD	A:1-127	Q63I75	1-127	8057736	4DAD	A:1-127	Q63I75	1-127	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003986	1	1000002	2000016	3001156	4003986
8017854	0.5751185786747248	0.016226428529733723	0	0	328	22600	8017854	4MYR	A:31-152	Q92YL8	31-152	8057737	4MYR	A:31-152	Q92YL8	31-152	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003986	1	1000002	2000016	3001156	4003986
8017855	0.6580762330023742	0.02183599164394233	0	0	328	22600	8017855	4N0P	A:124-249	Q9A495	124-249	8057740	4N0P	A:124-249	Q9A495	124-249	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003986	1	1000002	2000016	3001156	4003986
8017856	0.5729920542844809	0.01744631969366725	0	0	328	22600	8017856	4LDA	A:2-121	Q9HW97	2-121	8057741	4LDA	A:2-121	Q9HW97	2-121	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003986	1	1000002	2000016	3001156	4003986
8072779	0.6776829268292683	0.026128001448956575	0	0	328	22600	8072779	2MSK	A:1-124	A0A0M3KKS6	1-124	8072780	2MSK	A:1-124	A0A0M3KKS6	1-124	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8072783	0.6606679662205914	0.023890390922658978	0	0	328	22600	8072783	3NHZ	B:5-120	P9WGM7	5-120	8072784	3NHZ	B:5-120	P9WGM7	5-120	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8072785	0.6896661855169437	0.026241632112064785	0	0	328	22600	8072785	5UHT	B:1-121	Q9WYT9	1-121	8072786	5UHT	B:1-121	Q9WYT9	1-121	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8072787	0.6039689456075976	0.02019778655593037	0	0	328	22600	8072787	3CFY	A:2-128	Q87PN2	2-128	8072788	3CFY	A:2-128	Q87PN2	2-128	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8072789	0.6771177557737966	0.025043178568337744	0	0	328	22600	8072789	2ZWM	A:1-120	P37478	2-121	8072790	2ZWM	A:1-120	P37478	2-121	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8072791	0.6130411585365854	0.021939790329153823	0	1	328	22600	8072791	3A0R	B:1-116	Q9X181	1-116	8072792	3A0R	B:1-116	Q9X181	1-116	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8072793	0.6487508768616448	0.024189842091123105	0	1	328	22600	8072793	3CU5	B:4-130	A9KIW7	2-128	8072794	3CU5	B:4-130	A9KIW7	2-128	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8072795	0.6895824115044247	0.028385961823324795	0	0	328	22600	8072795	4HNR	A:1-119	Q6BBK6	7-125	8072796	4HNR	A:1-119	Q6BBK6	7-125	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8072797	0.599302220483488	0.02181484870337434	0	0	328	22600	8072797	3HZH	A:13-146	O51615	13-146	8072798	3HZH	A:13-146	O51615	13-146	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8072801	0.6698763625080941	0.024637989448701055	0	0	328	22600	8072801	3TO5	A:5-128	Q6BBK8	5-128	8072802	3TO5	A:5-128	Q6BBK8	5-128	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8072803	0.6746557980789984	0.02314913927161974	0	0	328	22600	8072803	3EOD	A:3-125	P0AEV1	3-125	8072804	3EOD	A:3-125	P0AEV1	3-125	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8072807	0.6549303232246924	0.024445685352423516	0	0	328	22600	8072807	3KCN	A:6-139	Q7UJS6	6-139	8072808	3KCN	A:6-139	Q7UJS6	6-139	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8072809	0.6157431739693503	0.02155615711489074	0	0	328	22600	8072809	3JTE	A:4-128	A3DCZ0	2-126	8072810	3JTE	A:4-128	A3DCZ0	2-126	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8072811	0.6845270343190157	0.02601909359000723	0	0	328	22600	8072811	5XJP	A:10-130	Q6TA00	10-130	8072812	5XJP	A:10-130	Q6TA00	10-130	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8072813	0.5550950383121087	0.01919507941310375	0	0	328	22600	8072813	3CG4	A:4-129	Q2FQ04	4-129	8072814	3CG4	A:4-129	Q2FQ04	4-129	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
