sid	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg	FA-DOMID	FA-PDBID	FA-PDBREG	FA-UNIID	FA-UNIREG	SF-DOMID	SF-PDBID	SF-PDBREG	SF-UNIID	SF-UNIREG	SCOPCLA	TP	CL	CF	SF	FA
8017835	0.7106962477765368	0.029271820447914158	0	0	204	15168	8017835	3FKQ	A:1-116	D0VX10	1-116	8017836	3FKQ	A:1-116	D0VX10	1-116	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003986	1	1000002	2000016	3001156	4003986
8021787	0.7689760305493506	0.04462033912475644	0	1	204	15168	8021787	1Y7P	B:79-215	O28869	79-215	8034167	1Y7P	B:79-215	O28869	79-215	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4002481	1	1000002	2000016	3001156	4002481
8021931	0.7511406560250683	0.040848312983169814	0	0	204	15168	8021931	1JBE	A:2-129	P0AE67	2-129	8034311	1JBE	A:2-129	P0AE67	2-129	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8022184	0.6992583392798047	0.027625720691873457	0	1	204	15168	8022184	1YIO	A:3-130	O30989	3-130	8034564	1YIO	A:3-130	O30989	3-130	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8022194	0.6595150652560602	0.021754829652220392	0	0	204	15168	8022194	1P2F	A:3-120	Q9WXY0	3-120	8034574	1P2F	A:3-120	Q9WXY0	3-120	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8022532	0.7189355040539422	0.02763344644080013	0	1	204	15168	8022532	1YS6	B:7-127	P9WGM1	7-127	8034912	1YS6	B:7-127	P9WGM1	7-127	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8023408	0.760054384359229	0.04535298465694596	1	1	204	15168	8023408	2PL1	A:1-119	P23836	1-119	8035788	2PL1	A:1-119	P23836	1-119	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8023786	0.7450148209336478	0.0343351417292507	0	1	204	15168	8023786	1KRW	A:1-124	P41789	1-124	8036166	1KRW	A:1-124	P41789	1-124	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8023805	0.6385710435281708	0.020344256285121147	0	0	204	15168	8023805	1K66	A:2-149	Q8RTM8	2-149	8036185	1K66	A:2-149	Q8RTM8	2-149	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8023808	0.6682722139488706	0.0219328158795369	0	0	204	15168	8023808	1K68	A:10-148	Q8RTN0	9-147	8036188	1K68	A:10-148	Q8RTN0	9-147	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8024166	0.6659873469429967	0.021387190005861815	0	0	204	15168	8024166	2R25	B:1087-1214	P39928	1087-1214	8036545	2R25	B:1087-1214	P39928	1087-1214	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8024696	0.7420506342041036	0.03543427972237884	0	1	204	15168	8024696	1NY5	A:1-137	O67198	1-137	8037075	1NY5	A:1-137	O67198	1-137	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8025118	0.5635731118660544	0.014537855632885463	0	0	204	15168	8025118	2AYX	A:817-949	P0DMC5	817-949	8037497	2AYX	A:817-949	P0DMC5	817-949	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8025122	0.45100867021386615	0.010966471598611117	0	0	204	15168	8025122	2AYX	A:700-816	P0DMC5	700-816	8037501	2AYX	A:700-816	P0DMC5	700-816	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4002478	1	1000002	2000016	3001156	4002478
8025234	0.6635523638516587	0.02111617952944721	0	0	204	15168	8025234	2B4A	A:2-119	Q9K8I2	2-119	8037613	2B4A	A:2-119	Q9K8I2	2-119	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8025680	0.7707869573198477	0.04800727086783973	0	0	204	15168	8025680	1P6Q	A:1-129	Q52884	1-129	8038059	1P6Q	A:1-129	Q52884	1-129	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
