superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.9026526816476481	0.47433994244674843	0.9523809523809523	0.9523809523809523	13.619047619047619	7526.0	21
a.1.2	0.993703605514316	0.1774888410346623	0.3333333333333333	0.3333333333333333	1.3333333333333333	7544.0	3
a.100.1	0.7267113725661886	0.03174820070422954	0.29411764705882354	0.29411764705882354	14.823529411764707	7530.0	17
a.102.1	0.845375282798278	0.14173915314600075	0.6666666666666666	0.6666666666666666	12.4	7532.0	15
a.102.3	0.82031353572849	0.1715569505793702	0.25	0.25	1.5	7543.0	4
a.102.4	0.8178831874834263	0.2601136964726136	0.6	0.6	3.6	7542.0	5
a.103.1	1.0	1.0	1.0	1.0	1.0	7545.0	2
a.104.1	0.9442823029981428	0.9200221014012288	0.8888888888888888	0.8888888888888888	4.0	7538.0	9
a.11.2	0.9979012018381054	0.8359196019473082	1.0	1.0	1.3333333333333333	7544.0	3
a.111.1	1.0	1.0	1.0	1.0	2.0	7544.0	3
a.114.1	1.0	1.0	1.0	1.0	1.0	7545.0	2
a.116.1	0.7346235418875927	0.000849563609177405	0.0	0.0	1.3333333333333333	7544.0	3
a.118.1	0.7364434026615867	0.111474763721529	0.5531914893617021	0.5531914893617021	43.659574468085104	7500.0	47
a.118.17	0.8476401962084051	0.002162710961639866	0.0	0.0	2.0	7543.0	4
a.118.26	1.0	1.0	1.0	1.0	1.0	7545.0	2
a.118.8	0.7316779653683717	0.0994121843731378	0.5263157894736842	0.5263157894736842	26.894736842105264	7509.0	38
a.118.9	0.7931505789799346	0.15658668333776118	0.4	0.4	3.6	7542.0	5
a.123.1	0.9142355125314946	0.5093144761512108	0.0	0.0	1.6666666666666667	7541.0	6
a.124.1	1.0	1.0	1.0	1.0	1.0	7545.0	2
a.126.1	0.998873276776246	0.8380805515239477	1.0	1.0	1.3333333333333333	7544.0	3
a.127.1	0.7167915230266065	0.5336101557858398	0.8	0.8	3.2	7542.0	5
a.128.1	0.8779046745168395	0.36117215400896985	0.8888888888888888	0.8888888888888888	6.444444444444445	7538.0	9
a.130.1	0.98441394855476	0.46407925313587495	0.8	0.8	2.8	7542.0	5
a.132.1	0.958528903292103	0.6590406443173944	1.0	1.0	6.888888888888889	7538.0	9
a.133.1	0.9351913220219159	0.3442733824535656	0.6666666666666666	0.6666666666666666	2.0	7544.0	3
a.138.1	0.9966980479982305	0.6344011052875499	1.0	1.0	6.5	7535.0	12
a.140.3	0.9884013785790033	0.00894850974271968	0.0	0.0	1.3333333333333333	7544.0	3
a.143.1	1.0	1.0	1.0	1.0	1.0	7545.0	2
a.149.1	0.991030399434429	0.17415683416880068	0.3333333333333333	0.3333333333333333	1.3333333333333333	7544.0	3
a.152.1	1.0	1.0	1.0	1.0	5.142857142857143	7540.0	7
a.156.1	0.9991690974984531	0.8893530297691216	1.0	1.0	3.6	7542.0	5
a.16.1	0.44082537893853013	0.0003863336177087206	0.0	0.0	2.5	7543.0	4
a.160.1	0.8245944392874508	0.23889849342383637	0.6666666666666666	0.6666666666666666	5.0	7541.0	6
a.17.1	0.9925778661365142	0.008948194662480376	0.0	0.0	1.0	7545.0	2
a.182.1	0.8096831919406151	0.00048577150338324966	0.0	0.0	1.3333333333333333	7544.0	3
a.186.1	0.9968853545394301	0.5052083333333334	0.5	0.5	1.0	7545.0	2
a.2.17	0.9733784022622834	0.011067727238985303	0.0	0.0	2.0	7544.0	3
a.2.3	0.9993768231238398	0.9030824829931973	1.0	1.0	2.4	7542.0	5
a.2.7	0.8293561359317689	0.008260138592947643	0.0	0.0	3.0	7543.0	4
a.20.1	0.9955593849416754	0.3429863600011848	0.3333333333333333	0.3333333333333333	1.3333333333333333	7544.0	3
a.204.1	0.9923910400919418	0.586048505516465	0.8333333333333334	0.8333333333333334	4.666666666666667	7541.0	6
a.21.1	0.9957491638303201	0.7307958435184991	0.8333333333333334	0.8333333333333334	3.0	7541.0	6
a.211.1	0.8635095928245158	0.13429682394930068	0.5333333333333333	0.5333333333333333	11.733333333333333	7532.0	15
a.213.1	0.9692326393493348	0.4026355359840658	0.8333333333333334	0.8333333333333334	4.0	7541.0	6
a.22.1	0.920451694197214	0.4818136093115412	0.8571428571428571	0.8571428571428571	8.571428571428571	7533.0	14
a.231.1	0.35341285619615637	0.00013100589548006037	0.0	0.0	1.0	7545.0	2
a.238.1	0.980106528753923	0.49021728049708163	0.8333333333333334	0.8333333333333334	4.666666666666667	7541.0	6
a.24.10	1.0	1.0	1.0	1.0	6.0	7540.0	7
a.24.13	1.0	1.0	1.0	1.0	1.5	7543.0	4
a.24.16	0.6850833001900216	0.00067650802650319	0.0	0.0	3.0	7543.0	4
a.24.19	1.0	1.0	1.0	1.0	1.0	7545.0	2
a.24.3	0.7133704489218805	0.5000918421638386	0.6666666666666666	0.6666666666666666	1.3333333333333333	7544.0	3
a.24.9	0.9494063412045636	0.16236783665657092	0.2222222222222222	0.3333333333333333	1.7777777777777777	7538.0	9
a.243.1	0.7182197773064688	0.0024371215406832868	0.0	0.0	2.0	7544.0	3
a.25.1	0.8211063170672104	0.17761607209217647	0.7241379310344828	0.7241379310344828	22.0	7518.0	29
a.25.2	0.9969516235917826	0.5053191489361702	0.5	0.5	1.0	7545.0	2
a.25.3	0.9999337309476474	0.625	0.5	1.0	1.0	7545.0	2
a.25.4	0.8491053677932405	0.0010926322084972282	0.0	0.0	1.0	7545.0	2
a.252.1	0.8881047051027171	0.0008256638981876384	0.0	0.0	1.0	7545.0	2
a.26.1	0.6878927020714803	0.004998250367058792	0.0	0.0	14.916666666666666	7523.0	24
a.266.1	0.9969733121244255	0.5089037927844587	0.6666666666666666	0.6666666666666666	1.3333333333333333	7544.0	3
a.27.1	0.9623736895288619	0.6690153292095217	0.7142857142857143	0.7142857142857143	1.7142857142857142	7540.0	7
a.278.1	0.873094259578417	0.17170912809003042	0.5	0.5	3.0	7543.0	4
a.28.1	0.9931251657385308	0.7566325522996994	1.0	1.0	2.8	7542.0	5
a.28.3	0.8184318663838813	0.001446578402061297	0.0	0.0	1.3333333333333333	7544.0	3
a.280.1	1.0	1.0	1.0	1.0	1.0	7545.0	2
a.281.1	1.0	1.0	1.0	1.0	1.0	7545.0	2
a.287.1	1.0	1.0	1.0	1.0	1.0	7545.0	2
a.289.1	0.8371111700247437	0.03405226162773028	0.0	0.3333333333333333	2.0	7544.0	3
a.29.2	0.5337808273667463	0.12596747852781204	0.0	0.0	1.6	7542.0	5
a.29.3	0.8299531081937261	0.2936448426566305	0.6666666666666666	0.6666666666666666	3.6666666666666665	7541.0	6
a.29.8	0.8719019218025181	0.0050346571749718995	0.0	0.0	1.0	7545.0	2
a.3.1	0.9711124828334068	0.8071319828310777	0.8846153846153846	0.9615384615384616	20.76923076923077	7521.0	26
a.30.2	0.9523462354188759	0.5009950107616494	0.6666666666666666	0.6666666666666666	1.3333333333333333	7544.0	3
a.35.1	0.9775686732936434	0.5427670862772085	0.8461538461538461	0.9230769230769231	22.076923076923077	7521.0	26
a.38.1	1.0	1.0	1.0	1.0	1.6	7542.0	5
a.39.1	0.9499091043500361	0.5080976477630533	0.75	0.75	24.8125	7515.0	32
a.39.2	1.0	1.0	1.0	1.0	1.6	7542.0	5
a.4.1	0.7773992992936992	0.09680888316174219	0.5692307692307692	0.6307692307692307	58.707692307692305	7482.0	65
a.4.10	0.9090457256461233	0.004653823242716343	0.0	0.0	1.0	7545.0	2
a.4.12	0.9189532520325203	0.004150002918710955	0.0	0.0	2.0	7544.0	3
a.4.13	0.9045182631245487	0.1945347758834215	0.6666666666666666	0.8333333333333334	4.0	7541.0	6
a.4.14	1.0	1.0	1.0	1.0	1.0	7545.0	2
a.4.5	0.8159555507825271	0.28362965619918823	0.660377358490566	0.6792452830188679	151.14465408805032	7388.0	159
a.4.6	0.8677507403969411	0.24778193377402777	0.8333333333333334	0.8333333333333334	4.333333333333333	7541.0	6
a.40.1	0.9984312239484653	0.7643231807039136	0.8571428571428571	0.8571428571428571	2.857142857142857	7540.0	7
a.43.1	0.8312701834207211	0.29766511601349627	0.7142857142857143	0.7142857142857143	12.571428571428571	7533.0	14
a.45.1	0.9979074767978422	0.8204411865771646	0.9090909090909091	0.9090909090909091	11.727272727272727	7525.0	22
a.5.2	0.9099280045244263	0.24843424144459145	0.391304347826087	0.43478260869565216	9.826086956521738	7524.0	23
