superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.9653305965481704	0.6744553395529151	1.0	1.0	68.56521739130434	23236.739130434784	115
a.1.2	0.991524046359929	0.5577635595539226	0.7142857142857143	0.7142857142857143	3.2857142857142856	23340.714285714286	7
a.10.1	1.0	1.0	1.0	1.0	7.0	23336.0	2
a.10.2	1.0	0.9999999999999998	1.0	1.0	7.0	23336.0	1
a.100.1	0.962378423300928	0.3299802131716116	0.953125	0.96875	36.0	23279.0	64
a.101.1	0.9964259794163962	0.5085694691507877	0.6666666666666666	1.0	41.0	23298.0	3
a.102.1	0.9977947191823833	0.6772833207642638	1.0	1.0	34.333333333333336	23298.0	45
a.102.2	0.9999928588771297	0.9803240740740741	1.0	1.0	2.6666666666666665	23339.0	3
a.102.3	0.9084752341169704	0.685037072073103	0.8571428571428571	1.0	9.285714285714286	23332.571428571428	7
a.102.4	0.7058683386294763	0.06572667342205116	0.3684210526315789	0.7894736842105263	12.157894736842104	23324.0	19
a.102.5	0.9989174705251875	0.7997613695151286	1.0	1.0	11.0	23325.0	2
a.102.6	0.9786553639286758	0.2880975286203657	1.0	1.0	11.0	23325.0	1
a.103.1	0.9959156940810749	0.6932922425018492	1.0	1.0	24.61904761904762	23309.14285714286	21
a.104.1	0.9984447081306735	0.8532543787418949	0.9922480620155039	0.9922480620155039	34.96124031007752	23214.0	129
a.109.1	0.9995073047427274	0.1585086109542631	0.0	1.0	4.0	23341.0	1
a.11.1	0.9990975019281858	0.7330129522501199	0.7	0.9	3.3	23336.6	10
a.11.2	0.9947242694318279	0.14264029533404293	0.4	0.8	4.0	23338.0	5
a.110.1	0.9997643631378261	0.7110893599864188	1.0	1.0	3.0	23341.0	2
a.111.1	0.8077360694161225	0.5179511673716608	0.6666666666666666	0.6666666666666666	3.0	23342.0	3
a.113.1	0.8969860315550305	0.4220621403050409	0.5	0.5	6.5	23337.5	2
a.114.1	0.9975872587258725	0.839085068582665	1.0	1.0	12.0	23331.0	2
a.116.1	0.9843227647102554	0.4726296967597255	0.8571428571428571	0.8571428571428571	14.142857142857142	23323.285714285714	14
a.117.1	0.8704497579754025	0.37161572236391527	1.0	1.0	61.0	23277.0	1
a.118.1	0.8765278177302385	0.21919988193026269	0.7536231884057971	0.9130434782608695	59.3768115942029	23279.695652173912	69
a.118.11	1.0	1.0	1.0	1.0	1.0	23343.0	1
a.118.12	1.0	1.0	1.0	1.0	1.0	23343.0	1
a.118.13	1.0	1.0	1.0	1.0	2.0	23343.0	1
a.118.14	1.0	1.0	1.0	1.0	1.0	23344.0	2
a.118.15	0.9083847472150814	0.603410103877213	1.0	1.0	5.0	23340.0	1
a.118.16	0.7851783419023136	0.0017335616245051897	0.0	0.0	4.0	23340.0	2
a.118.17	0.8688969818147196	0.33553891495464794	1.0	1.0	3.0	23340.0	3
a.118.18	0.9998286497601097	0.1	0.0	1.0	1.0	23344.0	1
a.118.19	1.0	1.0	1.0	1.0	1.0	23344.0	1
a.118.23	1.0	1.0	1.0	1.0	1.0	23344.0	1
a.118.24	1.0	1.0	1.0	1.0	1.0	23344.0	1
a.118.29	1.0	1.0	1.0	1.0	2.0	23342.0	1
a.118.3	0.999771484068155	0.7045883365001012	0.8	1.0	3.0	23339.6	5
a.118.30	1.0	1.0	1.0	1.0	2.5	23342.0	2
a.118.4	1.0	1.0	1.0	1.0	1.0	23342.0	1
a.118.5	1.0	1.0	1.0	1.0	1.0	23342.0	1
a.118.6	1.0	1.0	1.0	1.0	1.0	23342.0	1
a.118.7	0.8405501810154848	0.26557694354217715	1.0	1.0	47.0	23271.0	3
a.118.8	0.7773707872927192	0.14301689122230576	0.6	0.84	52.586666666666666	23273.28	75
a.118.9	0.9995137298644697	0.8289222191028991	1.0	1.0	11.470588235294118	23329.882352941175	17
a.119.1	0.9999904658391015	0.9500000000000001	1.0	1.0	3.0	23319.333333333332	3
a.12.1	1.0	1.0	1.0	1.0	2.0	23339.0	1
a.120.1	0.9999856987586523	0.9027777777777777	1.0	1.0	3.0	23308.0	1
a.121.1	0.9963050108151356	0.8370803154634576	0.9473684210526315	0.9736842105263158	5.684210526315789	23307.92105263158	38
a.123.1	0.9999937874295238	0.9892009618030749	1.0	1.0	8.64102564102564	23309.46153846154	39
a.124.1	0.9898280557151645	0.7831968068442124	0.8571428571428571	0.8571428571428571	4.285714285714286	23338.571428571428	7
a.126.1	0.9695387314192897	0.5153568754483855	0.875	0.875	11.5	23326.0	8
a.127.1	0.9897940677921927	0.6601063500479561	1.0	1.0	24.45	23304.575	40
a.128.1	0.9551844820205975	0.55348365009678	0.9830508474576272	0.9830508474576272	21.45762711864407	23289.28813559322	59
a.13.1	1.0	1.0	1.0	1.0	2.0	23339.0	2
a.130.1	0.7979060268241537	0.3060880806733795	0.6666666666666666	0.6666666666666666	10.583333333333334	23331.25	12
a.131.1	0.9968074207299322	0.45974592462610786	1.0	1.0	19.0	23323.0	2
a.132.1	0.9913677473853669	0.588570541303212	1.0	1.0	16.08695652173913	23321.82608695652	23
a.133.1	0.9586736351610451	0.7394580487031084	0.9655172413793104	0.9655172413793104	6.724137931034483	23314.0	29
a.137.13	0.9998644067796609	0.9005600462531869	1.0	1.0	25.0	23305.0	1
a.137.14	0.9989744689980691	0.7497609455109229	1.0	1.0	25.0	23305.0	1
a.137.15	0.999422441536151	0.786664615106001	1.0	1.0	25.0	23305.0	1
a.138.1	0.9958236706667388	0.6709452989651973	0.8292682926829268	0.975609756097561	26.048780487804876	23307.121951219513	41
a.139.1	1.0	1.0	1.0	1.0	3.0	23334.0	9
a.14.1	0.8684727697786919	0.6667829394243922	0.6666666666666666	0.6666666666666666	4.333333333333333	23338.0	6
a.140.2	0.8997772351454397	0.0005793312617442748	0.0	0.0	1.3333333333333333	23343.0	3
a.140.4	0.9999999999999999	1.0	1.0	1.0	2.0	23342.0	1
a.140.5	1.0	1.0	1.0	1.0	2.0	23342.0	1
a.140.6	1.0	1.0	1.0	1.0	2.0	23342.0	1
a.141.1	0.9987737223150409	0.7532237086584912	1.0	1.0	2.0	23342.5	2
a.142.1	0.9991217924002913	0.02647783251231527	0.0	0.0	1.0	23343.0	2
a.143.1	1.0	1.0	1.0	1.0	2.0	23339.0	3
a.144.1	0.9999507262521959	0.8467681623931624	1.0	1.0	3.5	23339.0	4
a.146.1	1.0	1.0	1.0	1.0	2.0	23341.0	1
a.147.1	0.9997857846707511	0.19545454545454546	0.0	1.0	2.0	23341.0	1
a.148.1	0.9964761578338546	0.011134775010921801	0.0	0.0	2.0	23341.0	1
a.149.1	0.9999185973180486	0.8708931419457735	1.0	1.0	6.0	23338.666666666668	3
a.15.1	0.6701269854873728	0.00036562274456051233	0.0	0.0	6.0	23336.0	1
a.150.1	0.9999100025713551	0.8430778902470079	1.0	1.0	10.0	23334.0	1
a.151.1	0.999927144938716	0.9358262108262108	1.0	1.0	10.0	23334.0	1
a.152.1	0.9993239875686092	0.7694052808659084	1.0	1.0	7.333333333333333	23334.0	9
a.155.1	0.8812196463261341	0.08002424176486674	0.3333333333333333	0.3333333333333333	7.0	23336.0	3
a.156.1	0.9671901068449319	0.5301480045836369	0.9	0.9	4.9	23338.1	10
a.159.3	0.9730256673951236	0.44634149024687975	1.0	1.0	7.0	23337.0	1
a.159.4	0.9539633567786285	0.013020633013814717	0.0	0.0	7.0	23337.0	1
a.159.5	0.9941402065389725	0.7593433110107795	1.0	1.0	8.0	23337.0	1
a.16.1	0.6471314842929515	0.22246888751527663	0.2222222222222222	0.2222222222222222	5.555555555555555	23337.777777777777	9
a.160.1	0.9538897076377794	0.33026723563452043	0.6666666666666666	0.6666666666666666	7.666666666666667	23337.0	6
a.173.1	1.0	1.0	1.0	1.0	1.0	23342.0	3
a.174.1	0.9999357354012253	0.5625	0.5	1.0	2.0	23341.5	2
a.175.1	0.9838481641746283	0.0013192612137203166	0.0	0.0	1.0	23341.0	1
a.176.1	0.9998286277366009	0.1	0.0	1.0	1.0	23341.0	1
a.177.1	0.9723635448352683	0.04220445835137329	0.0	0.5	2.5	23341.0	2
a.179.1	0.723459857767115	0.018895890758740003	0.0	1.0	3.0	23342.0	1
a.180.1	1.0	1.0	1.0	1.0	1.0	23342.0	1
a.181.1	0.54063490703453	4.65809577044904e-05	0.0	0.0	1.0	23342.0	1
a.182.1	0.9993439935447823	0.7311827956989247	0.75	0.75	1.75	23341.25	4
a.183.1	0.999814346714651	0.5082070707070707	1.0	1.0	3.0	23341.0	2
a.184.1	0.9611108731042756	0.5001375894331316	0.5	0.5	1.0	23342.0	2
a.185.1	1.0	1.0	1.0	1.0	1.0	23342.0	1
a.186.1	0.9959443635221202	0.8892137044310958	1.0	1.0	1.6666666666666667	23343.333333333332	3
a.187.1	0.9999785812200137	0.625	0.5	1.0	1.0	23344.0	2
a.188.1	0.9991967269299975	0.04733397190293742	0.0	0.0	2.0	23342.0	1
a.189.1	0.9989236140861966	0.15526899263721552	0.0	0.5	2.0	23342.0	2
a.19.1	0.9976448576774212	0.27540135551570394	0.6666666666666666	1.0	4.333333333333333	23339.0	3
a.190.1	0.9999928597949332	0.9305555555555555	1.0	1.0	1.3333333333333333	23343.333333333332	3
a.2.10	1.0	1.0	1.0	1.0	25.0	23307.0	3
a.2.11	0.9999988081787541	0.9984813272287472	1.0	1.0	17.36111111111111	23307.0	36
a.2.15	0.9805250906806044	0.030443199128934346	0.0	0.5	3.0	23342.0	2
a.2.16	0.9140033701767915	0.0007175828353138645	0.0	0.0	3.0	23342.0	1
a.2.17	0.9512752406249108	0.007229437238495423	0.0	0.0	3.0	23342.0	1
a.2.18	1.0	1.0	1.0	1.0	1.0	23343.0	1
a.2.19	0.9999143212097845	0.7888888888888889	1.0	1.0	1.5	23343.0	2
a.2.2	0.9975512182895137	0.4513250336057461	1.0	1.0	13.0	23324.0	3
a.2.20	0.9806846906253435	0.5492250189296766	1.0	1.0	54.0	23253.0	2
a.2.21	0.9895338076648015	0.576023000266493	1.0	1.0	54.0	23253.0	1
a.2.3	0.9894472440991049	0.519249584054643	1.0	1.0	10.263157894736842	23324.0	19
a.2.5	0.9431954500664067	0.302845176909941	1.0	1.0	4.0	23341.0	1
a.2.6	0.985141489224969	0.4054717497827821	0.5	1.0	4.0	23341.0	2
a.2.7	0.9398108478642732	0.14436107498943496	0.5	0.5	4.0	23341.0	2
a.20.1	0.9998648981634738	0.7749773890096839	1.0	1.0	6.428571428571429	23331.285714285714	7
a.200.1	0.9996803388765072	0.8061682181704037	1.0	1.0	12.0	23332.0	1
a.202.1	0.9889100805760329	0.22052347528718694	1.0	1.0	12.0	23332.0	1
a.203.1	0.9980226142792575	0.760869931808298	1.0	1.0	11.0	23332.0	1
a.204.1	0.995962567854663	0.6602333036690508	1.0	1.0	10.454545454545455	23332.0	11
a.206.1	1.0	1.0	1.0	1.0	1.0	23343.0	1
a.207.1	1.0	1.0	1.0	1.0	1.5	23343.0	2
a.208.1	1.0	1.0	1.0	1.0	1.3333333333333333	23343.0	3
a.209.1	0.9083010633885409	0.1818894412456749	1.0	1.0	24.0	23306.0	2
a.21.1	0.9931452764688412	0.7368856655217967	1.0	1.0	13.68	23320.28	25
a.210.1	0.8363913799021712	0.049832974434835885	0.0	1.0	24.0	23306.0	1
a.211.1	0.9248836672876178	0.19629739920562025	0.8205128205128205	0.8717948717948718	28.333333333333332	23307.69230769231	39
a.212.1	0.9999714355085193	0.8500000000000001	1.0	1.0	3.0	23339.0	1
a.213.1	0.9996509776197209	0.8297823358331937	1.0	1.0	4.5	23339.0	4
a.217.1	1.0	1.0	1.0	1.0	1.3333333333333333	23343.0	3
a.22.1	0.9290487183598776	0.41950104622824025	0.8928571428571429	0.9285714285714286	20.928571428571427	23315.0	28
a.228.1	0.996915695681974	0.00684931506849315	0.0	0.0	1.0	23344.0	1
a.229.1	0.9939599040438657	0.0035211267605633804	0.0	0.0	1.0	23344.0	1
a.23.3	0.9994002741603838	0.033482142857142856	0.0	0.0	1.0	23344.0	2
a.23.4	1.0	1.0	1.0	1.0	1.0	23344.0	1
a.23.5	1.0	1.0	1.0	1.0	1.0	23344.0	1
a.23.6	1.0	1.0	1.0	1.0	2.0	23343.0	1
a.23.7	1.0	1.0	1.0	1.0	1.0	23343.0	1
a.233.1	1.0	1.0	1.0	1.0	1.0	23344.0	1
a.234.1	1.0	1.0	1.0	1.0	1.0	23344.0	1
a.236.1	0.9986237898636646	0.6603169944503401	1.0	1.0	9.0	23333.0	1
a.237.1	0.9999880950680248	0.9756350902184237	1.0	1.0	9.0	23333.0	2
a.238.1	0.9999245822559371	0.9474214342075863	1.0	1.0	9.5	23333.0	10
a.24.1	1.0	1.0	1.0	1.0	1.0	23343.0	1
a.24.10	0.9972665120823387	0.8291834384123477	0.8888888888888888	1.0	9.444444444444445	23334.0	9
a.24.11	1.0	1.0	1.0	1.0	1.6666666666666667	23342.0	3
a.24.12	0.9999964292855714	0.9756944444444444	1.0	1.0	2.5	23339.0	4
a.24.13	0.9999767903562145	0.9650173611111111	1.0	1.0	3.25	23339.875	8
a.24.14	1.0	1.0	1.0	1.0	2.5	23341.0	2
a.24.15	0.9460132539240471	0.5823376921397626	0.6	0.8	4.0	23339.8	5
a.24.16	0.9231381307396775	0.4674897305777258	0.75	0.75	5.5	23339.0	4
a.24.17	0.9999571606048923	0.8166666666666667	1.0	1.0	1.5	23343.0	2
a.24.18	1.0	1.0	1.0	1.0	1.0	23343.0	1
a.24.2	0.7536085580443356	0.6001408710789419	0.6666666666666666	0.6666666666666666	9.0	23333.0	3
a.24.26	0.9956519876627827	0.007234613212874082	0.0	0.0	1.0	23344.0	2
a.24.27	0.9971941398217957	0.007462686567164179	0.0	0.0	1.0	23344.0	1
a.24.28	0.9976439342015079	0.008928571428571428	0.0	0.0	1.0	23344.0	1
a.24.3	0.8810648009257275	0.8300566392456055	1.0	1.0	6.5	23333.0	10
a.24.30	0.9896994276862171	0.7308036294654786	1.0	1.0	64.0	23239.0	3
a.24.5	1.0	1.0	1.0	1.0	1.0	23334.0	1
a.24.7	1.0	1.0	1.0	1.0	1.0	23334.0	1
a.24.8	0.9999142881631954	0.16666666666666666	0.0	1.0	1.0	23334.0	1
a.24.9	0.943272805841911	0.517281855265915	0.5	0.8333333333333334	4.166666666666667	23334.0	12
a.240.1	0.9748961144668638	0.001635187309535441	0.0	0.0	2.0	23343.0	1
