sid	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg	FA-DOMID	FA-PDBID	FA-PDBREG	FA-UNIID	FA-UNIREG	SF-DOMID	SF-PDBID	SF-PDBREG	SF-UNIID	SF-UNIREG	SCOPCLA	TP	CL	CF	SF	FA
8017835	0.68974474539965	0.01075851418427479	0	1	126	22927	8017835	3FKQ	A:1-116	D0VX10	1-116	8017836	3FKQ	A:1-116	D0VX10	1-116	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003986	1	1000002	2000016	3001156	4003986
8021315	0.27741745540192786	0.0002761649223757005	0	0	10	22927	8021315	1XHF	A:2-122	P0A9Q1	2-122	8033695	1XHF	A:2-122	P0A9Q1	2-122	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8021787	0.7054750697028361	0.009982672284810533	0	0	130	22927	8021787	1Y7P	B:79-215	O28869	79-215	8034167	1Y7P	B:79-215	O28869	79-215	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4002481	1	1000002	2000016	3001156	4002481
8022184	0.6589196144284032	0.0013603277413684217	0	0	10	22927	8022184	1YIO	A:3-130	O30989	3-130	8034564	1YIO	A:3-130	O30989	3-130	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8022194	0.763215859030837	0.0012554344449317873	0	0	10	22927	8022194	1P2F	A:3-120	Q9WXY0	3-120	8034574	1P2F	A:3-120	Q9WXY0	3-120	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8022532	0.6535765691106555	0.0007350080168192493	0	0	10	22927	8022532	1YS6	B:7-127	P9WGM1	7-127	8034912	1YS6	B:7-127	P9WGM1	7-127	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8023273	0.3678370480219828	0.0003099203519301983	0	0	10	22927	8023273	1ZGZ	A:2-121	P38684	2-121	8035653	1ZGZ	A:2-121	P38684	2-121	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8023280	0.3315108823657696	0.000295779598330359	0	0	10	22927	8023280	1ZH2	A:2-120	P21866	2-120	8035660	1ZH2	A:2-120	P21866	2-120	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8023314	0.3510511623849609	0.00030445538245744795	0	0	10	22927	8023314	1ZES	A:3-123	P0AFJ5	3-123	8035694	1ZES	A:3-123	P0AFJ5	3-123	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8023408	0.3053757578401012	0.00028568330934530394	0	0	10	22927	8023408	2PL1	A:1-119	P23836	1-119	8035788	2PL1	A:1-119	P23836	1-119	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
8023786	0.7814236489728268	0.002886923248033153	0	0	10	22927	8023786	1KRW	A:1-124	P41789	1-124	8036166	1KRW	A:1-124	P41789	1-124	TP=1,CL=1000002,CF=2000016,SF=3001156,FA=4003632	1	1000002	2000016	3001156	4003632
